# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.833457
2000 0.837829
3000 0.838767
4000 0.838922
5000 0.83938
6000 0.839659
7000 0.839194
8000 0.839312
9000 0.839234
10000 0.839279
11000 0.839439
12000 0.839629
13000 0.839899
14000 0.839712
15000 0.839734
16000 0.839704
17000 0.839794
18000 0.839638
19000 0.83957
20000 0.839702
