# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.861503
2000 0.864039
3000 0.863438
4000 0.864165
5000 0.86468
6000 0.864522
7000 0.865238
8000 0.865214
9000 0.86515
10000 0.864737
11000 0.864822
12000 0.865008
13000 0.864864
14000 0.864716
15000 0.864793
16000 0.864721
17000 0.864685
18000 0.864667
19000 0.86459
20000 0.864854
