# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.730219
2000 0.744883
3000 0.748968
4000 0.751099
5000 0.751745
6000 0.752683
7000 0.753538
8000 0.753522
9000 0.753967
10000 0.754263
11000 0.754984
12000 0.755578
13000 0.755687
14000 0.755915
15000 0.756141
16000 0.75626
17000 0.756147
18000 0.756162
19000 0.75633
20000 0.756338
