# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.797518
2000 0.807967
3000 0.811279
4000 0.813116
5000 0.814448
6000 0.814817
7000 0.815243
8000 0.815386
9000 0.815692
10000 0.815818
11000 0.816029
12000 0.816115
13000 0.816108
14000 0.816069
15000 0.816227
16000 0.816291
17000 0.816425
18000 0.816565
19000 0.81663
20000 0.81672
