# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.790391
2000 0.792723
3000 0.794074
4000 0.793977
5000 0.793881
6000 0.79392
7000 0.793896
8000 0.793968
9000 0.794328
10000 0.794343
11000 0.794175
12000 0.794192
13000 0.794157
14000 0.794298
15000 0.794479
16000 0.794557
17000 0.794508
18000 0.79452
19000 0.794517
20000 0.794619
