# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.575963
2000 0.59856
3000 0.605228
4000 0.606605
5000 0.608369
6000 0.61064
7000 0.611867
8000 0.612132
9000 0.613042
10000 0.613476
11000 0.614031
12000 0.614061
13000 0.614187
14000 0.614523
15000 0.614495
16000 0.615009
17000 0.614946
18000 0.615125
19000 0.615422
20000 0.615382
