# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.503071
2000 0.535832
3000 0.547849
4000 0.554233
5000 0.557395
6000 0.558791
7000 0.560388
8000 0.562502
9000 0.564157
10000 0.564743
11000 0.565605
12000 0.566815
13000 0.56749
14000 0.567605
15000 0.567723
16000 0.568372
17000 0.568632
18000 0.568975
19000 0.569242
20000 0.569562
