# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.48555
2000 0.506602
3000 0.51262
4000 0.515039
5000 0.517206
6000 0.517622
7000 0.518216
8000 0.518649
9000 0.519609
10000 0.520153
11000 0.520465
12000 0.521079
13000 0.521602
14000 0.521833
15000 0.521978
16000 0.522305
17000 0.522387
18000 0.522515
19000 0.522568
20000 0.522627
