# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.738906
2000 0.762752
3000 0.770274
4000 0.773641
5000 0.776629
6000 0.777314
7000 0.778346
8000 0.779309
9000 0.780077
10000 0.780538
11000 0.780585
12000 0.781217
13000 0.781722
14000 0.782066
15000 0.782347
16000 0.782635
17000 0.78249
18000 0.782598
19000 0.782837
20000 0.783018
