# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.761142
2000 0.764854
3000 0.765663
4000 0.765985
5000 0.767135
6000 0.767438
7000 0.767527
8000 0.767859
9000 0.768237
10000 0.768147
11000 0.768315
12000 0.768487
13000 0.768567
14000 0.768807
15000 0.768564
16000 0.768472
17000 0.768634
18000 0.76859
19000 0.768455
20000 0.76857
