# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.809383
2000 0.813089
3000 0.814126
4000 0.814632
5000 0.815294
6000 0.815366
7000 0.815764
8000 0.815689
9000 0.815728
10000 0.815602
11000 0.815683
12000 0.815816
13000 0.816022
14000 0.815974
15000 0.815952
16000 0.815687
17000 0.815645
18000 0.815657
19000 0.81582
20000 0.81583
