# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.105284
2000 0.105232
3000 0.105132
4000 0.105624
5000 0.105592
6000 0.105684
7000 0.105853
8000 0.105908
9000 0.105794
10000 0.10577
11000 0.105769
12000 0.105729
13000 0.105731
14000 0.105702
15000 0.105519
16000 0.105496
17000 0.105545
18000 0.105563
19000 0.105477
20000 0.105477
