# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.534851
2000 0.573589
3000 0.585616
4000 0.591241
5000 0.595654
6000 0.596788
7000 0.598124
8000 0.599455
9000 0.600392
10000 0.600409
11000 0.601314
12000 0.601851
13000 0.60213
14000 0.602423
15000 0.602957
16000 0.603359
17000 0.603674
18000 0.603818
19000 0.603906
20000 0.604234
