# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.63156
2000 0.679688
3000 0.694707
4000 0.70223
5000 0.706547
6000 0.70949
7000 0.711736
8000 0.713221
9000 0.714966
10000 0.716186
11000 0.717114
12000 0.717397
13000 0.717982
14000 0.718527
15000 0.71905
16000 0.719234
17000 0.719595
18000 0.719885
19000 0.720345
20000 0.720487
