# Time-averaged data for fix 2
# TimeStep v_dens
1000 0.226885
2000 0.294079
3000 0.314827
4000 0.326292
5000 0.332771
6000 0.336643
7000 0.341058
8000 0.343021
9000 0.345041
10000 0.34678
11000 0.34772
12000 0.347348
13000 0.348271
14000 0.349166
15000 0.349349
16000 0.350122
17000 0.351202
18000 0.35274
19000 0.35271
20000 0.353238
